ngram,freq
的,14377440
和,2671794
在,2408150
是,2381976
了,1836590
中,1111282
与,1038210
对,1003418
人,952086
年,951279
为,883219
有,879515
一,872949
发展,733658
企业,676108
上,655030
社会,642912
中国,626508
这,624490
他,616503
等,604886
也,600351
经济,599532
不,589420
工作,584939
一个,579460
我,568042
而,564555
地,511011
以,510000
性,495993
我们,477047
要,459422
管理,458710
到,441382
国家,437759
就,415204
问题,407639
会,405641
从,397176
可以,396986
或,393316
来,380363
之,376712
个,373987
进行,366514
新,364306
自己,359674
并,358850
你,354587
大,347460
所,346748
月,344234
其,340628
市场,336971
都,336132
时,331168
研究,329432
及,324577
他们,323911
服务,323679
但,321426
将,319999
没有,319683
第,312228
文化,309076
建设,308089
公司,306720
于,304134
生产,299943
说,296629
政府,295351
组织,293788
化,293648
日,290401
教育,279838
下,279385
被,279125
者,275697
通过,259937
主要,252870
技术,251492
关系,251384
投资,247219
就是,243713
后,241982
二,241345
信息,240513
情况,233978
影响,232857
各,232140
它,231238
方面,230772
三,229721
把,229539
需要,229387
制度,228789
重要,226959
活动,226949
产品,225648
其他,224889
由,223585
着,215857
种,215336
多,215046
这些,214350
使,214205
能,214015
政策,212810
业,210530
如果,209802
美国,209201
亿,208590
还,205004
不同,204790
用,204564
政治,198622
世界,198161
这个,197440
国际,196708
项目,196139
资源,193378
更,193177
基础,192564
因为,189032
以及,187677
增长,187266
出,186743
产业,186440
国,185713
可能,185531
生活,185265
要求,185065
环境,184141
法,181945
应,180446
提供,180222
能力,180063
地区,180034
单位,179235
人员,179160
实现,178877
市,178315
部门,177802
这样,177511
万,176460
包括,175545
向,175319
作为,174869
过程,174175
方式,173969
主义,173787
提高,173487
可,173213
价格,171744
人民,169580
机构,169261
收入,168303
必须,167894
因此,167693
成为,167045
分析,166793
一种,165658
认为,165592
存在,165358
基本,164834
最,164017
建立,162294
具有,161969
这种,161860
理论,161133
成本,159388
如,158870
本,158210
目标,157391
价值,157000
总,156756
规定,156576
同时,155307
区,154823
元,154660
时间,154341
金融,153563
历史,152988
内,152900
对于,152673
城市,152440
很,152389
科学,151995
方法,151644
合作,150648
系统,150180
行为,149987
一些,148649
经营,148106
学,148071
改革,147776
台湾,146406
根据,146066
不是,145338
做,144690
已经,143809
但是,143756
高,143585
法律,142993
安全,142486
给,141696
又,141553
好,140889
加强,140254
使用,139618
指,138913
不能,138563
作用,138239
我国,138143
计划,137765
当,137137
由于,137109
思想,137047
创新,136520
形成,135880
相关,135766
该,135676
提出,135404
全国,134506
什么,133245
领导,133178
比,132919
工业,132853
实施,131935
业务,131791
部,131724
发生,131025
分,130966
内容,130159
则,130089
水平,130051
去,129831
省,129814
即,129628
增加,128345
数,127881
标准,127565
十,127390
积极,127254
体系,126661
家,125952
个人,125869
让,125781
结构,125744
农村,125521
五,125078
四,124638
一定,123757
产生,123158
关于,122948
学习,122495
